customer_id,first_tx,last_tx,num_orders,total_revenue,avg_order_value,assumed_cost,profit,profit_margin_pct,profit_50,profit_60,profit_70
12912,2011-10-30 11:35:00,2011-12-07 08:55:00,5,1662.3,69.2625,997.3799999999999,664.9200000000001,40.00000000000001,831.15,664.9200000000001,498.69000000000005
12913,2009-12-01 12:18:00,2011-12-05 12:11:00,13,6700.8600000000015,69.80062500000001,4020.5160000000005,2680.344000000001,40.00000000000001,3350.4300000000007,2680.344000000001,2010.2580000000007
12914,2010-11-04 12:28:00,2010-11-04 12:28:00,1,223.98,24.886666666666667,134.38799999999998,89.59200000000001,40.00000000000001,111.99,89.592,67.194
12915,2010-04-29 19:36:00,2011-07-14 11:34:00,4,1174.7500000000005,16.092465753424662,704.8500000000003,469.9000000000002,40.0,587.3750000000002,469.9000000000002,352.4250000000002
12916,2010-01-24 11:26:00,2011-07-24 10:35:00,7,4654.0199999999995,25.293586956521736,2792.412,1861.6079999999997,40.0,2327.0099999999998,1861.608,1396.2060000000001
12917,2009-12-09 14:22:00,2011-08-03 16:42:00,6,4359.200000000001,87.18400000000001,2615.5200000000004,1743.6800000000003,40.0,2179.6000000000004,1743.6800000000003,1307.7600000000004
12918,2010-03-23 15:22:00,2010-03-23 15:22:00,1,10953.5,10953.5,6572.099999999999,4381.400000000001,40.0,5476.75,4381.400000000001,3286.0500000000006
12919,2011-06-23 09:22:00,2011-12-01 13:47:00,6,1335.1899999999998,26.703799999999998,801.1139999999999,534.0759999999999,40.0,667.5949999999999,534.0759999999999,400.557
12920,2009-12-14 15:58:00,2011-11-22 15:05:00,4,488.09000000000003,8.134833333333335,292.854,195.23600000000005,40.00000000000001,244.04500000000002,195.23600000000002,146.42700000000002
12921,2009-12-01 13:43:00,2011-11-30 16:22:00,74,35921.04000000006,23.416584093872267,21552.624000000036,14368.416000000023,40.0,17960.52000000003,14368.416000000025,10776.31200000002
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,14.477857142857143,243.22799999999998,162.15200000000002,40.0,202.69,162.15200000000002,121.61400000000002
12923,2010-05-13 14:55:00,2011-10-06 16:20:00,3,789.8699999999998,12.739838709677416,473.92199999999985,315.9479999999999,40.0,394.9349999999999,315.9479999999999,236.96099999999996
12924,2009-12-09 12:40:00,2011-09-12 13:55:00,12,2469.3999999999996,33.37027027027027,1481.6399999999996,987.76,40.00000000000001,1234.6999999999998,987.7599999999999,740.82
12925,2010-04-26 10:32:00,2011-12-05 11:11:00,3,729.3299999999997,14.586599999999994,437.5979999999998,291.7319999999999,40.0,364.66499999999985,291.7319999999999,218.79899999999995
12926,2009-12-14 14:35:00,2010-10-24 15:57:00,4,1548.4600000000007,5.6513138686131414,929.0760000000004,619.3840000000004,40.0,774.2300000000004,619.3840000000004,464.5380000000003
12927,2010-11-10 10:02:00,2010-11-10 10:02:00,1,197.31,17.937272727272727,118.386,78.924,40.0,98.655,78.924,59.19300000000001
12928,2010-06-08 10:16:00,2011-11-04 14:24:00,12,4304.890000000002,24.049664804469284,2582.934000000001,1721.956000000001,40.0,2152.445000000001,1721.956000000001,1291.4670000000008
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85000000000001,14.731250000000001,70.71000000000001,47.14,40.0,58.925000000000004,47.14000000000001,35.35500000000001
12930,2011-06-21 13:25:00,2011-09-22 15:18:00,2,415.8,16.632,249.48,166.32000000000002,40.0,207.9,166.32000000000002,124.74000000000002
12931,2009-12-01 11:46:00,2011-11-18 12:39:00,57,92347.34000000003,423.6116513761469,55408.40400000002,36938.93600000001,40.0,46173.67000000001,36938.93600000001,27704.202000000012
12932,2010-02-10 08:46:00,2010-06-18 14:22:00,8,1698.5600000000004,17.879578947368426,1019.1360000000002,679.4240000000002,40.0,849.2800000000002,679.4240000000002,509.5680000000002
12933,2009-12-10 16:39:00,2011-11-15 16:38:00,8,1687.0300000000016,5.699425675675681,1012.2180000000009,674.8120000000007,40.0,843.5150000000008,674.8120000000007,506.10900000000055
12934,2009-12-03 10:51:00,2009-12-03 10:51:00,1,181.65,90.825,108.99,72.66000000000001,40.0,90.825,72.66000000000001,54.49500000000001
12935,2010-04-11 15:59:00,2011-12-07 17:25:00,15,4243.860000000001,16.708110236220474,2546.3160000000003,1697.5440000000003,40.0,2121.9300000000003,1697.5440000000003,1273.1580000000004
12936,2011-09-22 13:51:00,2011-11-22 17:32:00,4,1063.9000000000005,17.159677419354846,638.3400000000003,425.5600000000003,40.00000000000001,531.9500000000003,425.56000000000023,319.1700000000002
12937,2009-12-03 15:43:00,2011-11-24 15:05:00,9,3097.6099999999997,14.274700460829491,1858.5659999999998,1239.0439999999999,40.0,1548.8049999999998,1239.0439999999999,929.283
12938,2011-11-14 11:21:00,2011-11-14 11:21:00,1,114.14,12.682222222222222,68.484,45.656000000000006,40.0,57.07,45.656000000000006,34.242000000000004
12939,2010-01-12 11:27:00,2011-10-06 14:33:00,20,25264.800000000007,293.7767441860466,15158.880000000003,10105.920000000004,40.0,12632.400000000003,10105.920000000004,7579.440000000003
12940,2011-09-13 10:16:00,2011-10-16 12:09:00,2,913.5400000000001,9.227676767676769,548.124,365.41600000000005,40.0,456.77000000000004,365.41600000000005,274.06200000000007
12941,2009-12-15 13:12:00,2009-12-15 13:12:00,1,377.4900000000002,13.981111111111117,226.4940000000001,150.99600000000007,40.0,188.7450000000001,150.99600000000007,113.24700000000007
12942,2010-12-09 09:34:00,2011-07-31 14:39:00,3,942.6500000000001,10.35879120879121,565.59,377.06000000000006,40.0,471.32500000000005,377.06000000000006,282.7950000000001
12943,2010-04-13 11:03:00,2010-05-30 13:52:00,2,496.4999999999999,19.859999999999996,297.8999999999999,198.59999999999997,40.0,248.24999999999994,198.59999999999997,148.95
12944,2010-12-20 10:41:00,2011-11-04 11:04:00,2,604.51,20.150333333333332,362.70599999999996,241.80400000000003,40.00000000000001,302.255,241.804,181.35300000000004
12945,2010-02-21 15:18:00,2011-02-24 14:15:00,2,900.11,17.64921568627451,540.066,360.044,40.0,450.055,360.04400000000004,270.0330000000001
12946,2010-09-29 10:14:00,2010-09-29 10:14:00,1,324.45,16.2225,194.67,129.78,40.0,162.225,129.78,97.33500000000001
12947,2010-12-01 16:21:00,2011-07-19 10:06:00,6,1908.0299999999997,16.737105263157893,1144.8179999999998,763.212,40.0,954.0149999999999,763.212,572.409
12948,2009-12-02 12:28:00,2011-11-23 17:10:00,9,2317.43,18.53944,1390.4579999999999,926.972,40.0,1158.715,926.972,695.229
12949,2009-12-03 15:56:00,2011-11-09 11:25:00,22,15526.700000000017,21.71566433566436,9316.02000000001,6210.680000000008,40.0,7763.350000000009,6210.680000000008,4658.010000000006
12950,2011-11-15 13:48:00,2011-12-07 13:17:00,3,1843.0,80.1304347826087,1105.8,737.2,40.0,921.5,737.2,552.9000000000001
12951,2010-01-10 12:43:00,2011-12-01 12:14:00,15,3213.72,16.565567010309277,1928.2319999999997,1285.488,40.0,1606.86,1285.488,964.1160000000001
12952,2011-09-22 16:37:00,2011-12-04 10:35:00,4,1387.7900000000004,17.56696202531646,832.6740000000002,555.1160000000002,40.0,693.8950000000002,555.1160000000002,416.33700000000016
12953,2010-07-05 13:37:00,2011-11-30 09:24:00,2,828.8099999999998,17.266874999999995,497.2859999999999,331.52399999999994,40.0,414.4049999999999,331.52399999999994,248.64299999999997
12954,2010-03-11 10:16:00,2010-03-11 10:16:00,1,162.45,16.244999999999997,97.46999999999998,64.98,40.00000000000001,81.225,64.98,48.73500000000001
12955,2011-03-17 09:03:00,2011-12-08 16:29:00,11,4757.159999999999,26.42866666666666,2854.2959999999994,1902.8639999999996,40.0,2378.5799999999995,1902.8639999999996,1427.148
12956,2009-12-15 19:03:00,2011-02-06 16:08:00,4,521.8899999999998,12.425952380952376,313.13399999999984,208.75599999999991,40.0,260.9449999999999,208.75599999999991,156.56699999999995
12957,2009-12-11 12:01:00,2011-11-30 09:53:00,13,8706.970000000003,17.76932653061225,5224.182000000002,3482.7880000000014,40.0,4353.4850000000015,3482.7880000000014,2612.0910000000013
12958,2010-05-05 16:22:00,2010-11-04 16:16:00,2,539.4899999999999,9.46473684210526,323.6939999999999,215.796,40.00000000000001,269.74499999999995,215.79599999999996,161.84699999999998
12959,2010-08-12 17:20:00,2010-08-12 17:20:00,1,150.95000000000002,18.868750000000002,90.57000000000001,60.38000000000001,40.0,75.47500000000001,60.38000000000001,45.28500000000001
12960,2010-02-16 13:32:00,2010-10-22 09:31:00,4,1322.0700000000002,18.886714285714287,793.2420000000001,528.8280000000001,40.0,661.0350000000001,528.8280000000001,396.6210000000001
12961,2010-11-25 16:44:00,2010-11-25 16:44:00,1,211.99,5.29975,127.194,84.796,40.0,105.995,84.796,63.597000000000016
12962,2011-08-18 13:38:00,2011-12-02 15:55:00,2,266.39000000000004,16.649375000000003,159.83400000000003,106.55600000000001,40.0,133.19500000000002,106.55600000000003,79.91700000000003
12963,2010-07-08 14:45:00,2011-12-01 12:55:00,12,3601.590000000003,18.955736842105278,2160.9540000000015,1440.6360000000013,40.00000000000001,1800.7950000000014,1440.6360000000013,1080.477000000001
12964,2010-09-28 17:47:00,2010-09-28 17:47:00,1,132.24,5.086153846153847,79.34400000000001,52.896,40.0,66.12,52.89600000000001,39.67200000000001
12965,2011-09-11 15:31:00,2011-09-11 15:31:00,1,771.9099999999996,7.081743119266052,463.14599999999973,308.7639999999999,40.00000000000001,385.9549999999998,308.7639999999999,231.57299999999992
12966,2011-11-30 12:38:00,2011-11-30 12:38:00,1,160.18,16.018,96.108,64.072,40.0,80.09,64.072,48.05400000000001
12967,2010-11-21 11:03:00,2010-12-16 19:10:00,3,4306.92,53.8365,2584.152,1722.768,40.0,2153.46,1722.768,1292.0760000000002
12968,2011-08-19 15:44:00,2011-08-19 15:44:00,1,135.95,27.189999999999998,81.57,54.379999999999995,40.0,67.975,54.379999999999995,40.785000000000004
12969,2010-04-16 10:50:00,2010-04-16 10:50:00,1,122.45,24.490000000000002,73.47,48.980000000000004,40.0,61.225,48.980000000000004,36.73500000000001
12970,2009-12-04 14:19:00,2011-12-02 14:30:00,10,1524.9700000000003,3.9816449086161887,914.9820000000001,609.9880000000002,40.0,762.4850000000001,609.9880000000002,457.49100000000016
12971,2009-12-15 19:04:00,2011-12-06 12:20:00,116,15972.79,37.58303529411765,9583.674,6389.116,40.0,7986.395,6389.116000000001,4791.837000000001
12972,2010-02-16 14:30:00,2010-10-22 08:41:00,4,1161.1999999999998,15.080519480519477,696.7199999999999,464.4799999999999,40.0,580.5999999999999,464.47999999999996,348.36
12973,2010-10-22 10:14:00,2010-10-22 10:14:00,1,385.55,64.25833333333334,231.32999999999998,154.22000000000003,40.00000000000001,192.775,154.22000000000003,115.66500000000002
12974,2010-05-23 11:45:00,2011-05-26 09:33:00,2,408.95,12.7796875,245.36999999999998,163.58,40.0,204.475,163.58,122.68500000000002
12975,2009-12-06 10:38:00,2010-09-29 09:46:00,6,2100.0900000000006,18.750803571428577,1260.0540000000003,840.0360000000003,40.0,1050.0450000000003,840.0360000000003,630.0270000000003
12976,2010-02-12 15:46:00,2011-05-12 09:55:00,8,3156.3799999999983,20.495974025974014,1893.8279999999988,1262.5519999999995,40.0,1578.1899999999991,1262.5519999999995,946.9139999999996
12977,2010-07-16 16:25:00,2011-07-06 16:40:00,4,517.6299999999999,8.773389830508473,310.5779999999999,207.05199999999996,40.0,258.81499999999994,207.05199999999996,155.289
12978,2009-12-10 12:10:00,2010-11-19 14:29:00,5,2502.819999999999,15.35472392638036,1501.6919999999993,1001.1279999999995,40.0,1251.4099999999994,1001.1279999999996,750.8459999999998
12979,2009-12-10 15:45:00,2009-12-10 15:45:00,1,517.7000000000002,9.24464285714286,310.62000000000006,207.0800000000001,40.00000000000001,258.8500000000001,207.08000000000007,155.31000000000006
12980,2009-12-02 11:26:00,2011-07-05 09:34:00,21,16245.779999999997,312.4188461538461,9747.467999999997,6498.312,40.00000000000001,8122.8899999999985,6498.311999999999,4873.7339999999995
12981,2011-07-29 14:14:00,2011-11-10 12:00:00,2,372.21999999999997,18.610999999999997,223.33199999999997,148.888,40.0,186.10999999999999,148.888,111.66600000000001
12982,2010-04-12 13:50:00,2011-04-11 11:51:00,8,2744.8099999999995,15.4202808988764,1646.8859999999997,1097.9239999999998,40.0,1372.4049999999997,1097.9239999999998,823.443
12983,2010-04-20 12:58:00,2010-04-20 12:58:00,1,490.08,16.336,294.048,196.03199999999998,40.0,245.04,196.032,147.02400000000003
12984,2011-11-21 12:37:00,2011-11-21 12:37:00,1,97.5,24.375,58.5,39.0,40.0,48.75,39.0,29.250000000000004
12985,2011-11-11 12:44:00,2011-12-09 10:46:00,2,1239.38,16.30763157894737,743.628,495.75200000000007,40.0,619.69,495.75200000000007,371.8140000000001
12986,2010-01-21 10:45:00,2010-10-07 11:57:00,10,2729.840000000002,26.76313725490198,1637.9040000000011,1091.9360000000008,40.0,1364.920000000001,1091.9360000000008,818.9520000000007
12987,2010-01-20 09:57:00,2011-09-27 12:03:00,5,1312.21,19.881969696969698,787.326,524.884,40.0,656.105,524.884,393.66300000000007
12988,2011-02-20 14:31:00,2011-02-20 14:31:00,1,535.32,5.818695652173914,321.192,214.12800000000004,40.0,267.66,214.12800000000004,160.59600000000003
12989,2009-12-10 13:27:00,2011-12-06 15:28:00,33,13551.750000000002,139.70876288659795,8131.050000000001,5420.700000000001,40.0,6775.875000000001,5420.700000000001,4065.525000000001
12990,2010-03-30 11:36:00,2011-11-08 13:01:00,7,955.4999999999999,35.388888888888886,573.3,382.19999999999993,40.0,477.74999999999994,382.2,286.65000000000003
12991,2010-11-15 13:43:00,2011-11-16 15:34:00,3,764.8199999999999,16.996,458.89199999999994,305.928,40.0,382.40999999999997,305.928,229.44600000000003
12992,2009-12-14 16:46:00,2009-12-14 16:46:00,1,93.35000000000001,15.558333333333335,56.010000000000005,37.34,40.0,46.675000000000004,37.34,28.005000000000006
12993,2010-02-18 10:35:00,2011-11-16 15:49:00,8,1259.6299999999999,16.57407894736842,755.7779999999999,503.852,40.0,629.8149999999999,503.852,377.889
12994,2011-03-16 08:31:00,2011-12-05 15:43:00,3,974.42,15.974098360655738,584.6519999999999,389.76800000000003,40.0,487.21,389.76800000000003,292.326
12995,2011-09-15 15:44:00,2011-09-15 15:44:00,1,211.32,70.44,126.79199999999999,84.528,40.0,105.66,84.528,63.39600000000001
12996,2010-11-29 09:27:00,2010-11-29 09:27:00,1,355.5,16.15909090909091,213.29999999999998,142.20000000000002,40.0,177.75,142.20000000000002,106.65000000000002
12997,2010-04-06 11:06:00,2011-11-17 15:47:00,8,2110.91,19.728130841121494,1266.5459999999998,844.364,40.0,1055.455,844.364,633.273
12998,2010-02-24 11:55:00,2010-08-04 08:05:00,3,920.0799999999999,15.863448275862067,552.0479999999999,368.03200000000004,40.00000000000001,460.03999999999996,368.032,276.024
12999,2011-04-08 10:26:00,2011-05-27 13:24:00,3,455.8799999999999,16.281428571428567,273.5279999999999,182.35199999999998,40.0,227.93999999999994,182.35199999999998,136.76399999999998
13000,2009-12-14 17:03:00,2011-08-25 10:43:00,4,1032.5000000000002,16.653225806451616,619.5000000000001,413.0000000000001,40.0,516.2500000000001,413.0000000000001,309.7500000000001
13001,2009-12-03 16:21:00,2011-12-05 14:51:00,33,24172.09999999996,23.55955165692004,14503.259999999975,9668.839999999984,40.0,12086.04999999998,9668.839999999984,7251.629999999988
13002,2010-10-01 11:58:00,2011-01-25 15:18:00,3,414.13000000000005,18.005652173913045,248.478,165.65200000000004,40.00000000000001,207.06500000000003,165.65200000000004,124.23900000000003
13003,2011-05-09 08:23:00,2011-08-26 10:50:00,3,149.05,24.84166666666667,89.43,59.620000000000005,40.0,74.525,59.620000000000005,44.71500000000001
13004,2009-12-15 09:44:00,2011-11-28 11:27:00,36,11650.849999999982,14.295521472392617,6990.509999999989,4660.339999999993,40.0,5825.424999999991,4660.339999999993,3495.254999999995
13005,2010-09-08 12:52:00,2011-06-19 10:53:00,4,999.6799999999998,17.851428571428567,599.8079999999999,399.87199999999996,40.0,499.8399999999999,399.87199999999996,299.904
13006,2011-10-14 13:49:00,2011-10-14 13:49:00,1,81.57,20.3925,48.94199999999999,32.628,40.0,40.785,32.628,24.471
13007,2010-05-09 10:38:00,2010-05-09 10:38:00,1,175.25,15.931818181818182,105.14999999999999,70.10000000000001,40.0,87.625,70.10000000000001,52.57500000000001
13008,2009-12-16 16:07:00,2011-01-20 14:24:00,3,612.13,17.489428571428572,367.27799999999996,244.85200000000003,40.00000000000001,306.065,244.852,183.63900000000004
13009,2010-02-05 12:22:00,2010-02-05 12:22:00,1,234.0,58.5,140.4,93.6,40.0,117.0,93.60000000000001,70.20000000000002
13010,2010-03-01 11:28:00,2010-11-30 15:09:00,2,330.12,27.51,198.072,132.048,40.0,165.06,132.048,99.03600000000002
13011,2010-12-02 17:22:00,2010-12-02 17:22:00,1,101.10000000000002,16.850000000000005,60.66000000000001,40.44000000000001,40.0,50.55000000000001,40.44000000000001,30.330000000000013
13012,2010-04-26 14:14:00,2011-11-30 13:05:00,11,2972.83,19.30409090909091,1783.6979999999999,1189.132,40.0,1486.415,1189.132,891.8490000000002
13013,2009-12-14 10:34:00,2011-12-08 15:01:00,29,12625.770000000008,22.790198555956692,7575.462000000004,5050.308000000004,40.0,6312.885000000004,5050.308000000004,3787.731000000003
13014,2010-10-03 11:35:00,2011-11-29 12:27:00,11,5381.080000000003,23.91591111111112,3228.6480000000015,2152.432000000001,40.0,2690.5400000000013,2152.432000000001,1614.324000000001
13015,2010-04-15 16:35:00,2011-10-17 13:19:00,11,6586.419999999998,18.87226361031518,3951.851999999999,2634.5679999999993,40.0,3293.209999999999,2634.5679999999993,1975.9259999999997
13016,2011-08-08 15:00:00,2011-09-27 14:08:00,3,789.8899999999996,16.80617021276595,473.93399999999974,315.9559999999999,40.00000000000001,394.9449999999998,315.9559999999999,236.96699999999993
13017,2011-12-02 15:53:00,2011-12-02 15:53:00,1,204.0,204.0,122.39999999999999,81.60000000000001,40.0,102.0,81.60000000000001,61.20000000000001
13018,2010-03-01 12:34:00,2011-11-23 13:28:00,35,9763.159999999994,16.190978441127687,5857.895999999996,3905.2639999999983,40.00000000000001,4881.579999999997,3905.263999999998,2928.947999999999
13019,2009-12-06 15:40:00,2010-11-25 14:56:00,6,1229.9500000000003,22.362727272727277,737.9700000000001,491.98000000000013,40.0,614.9750000000001,491.98000000000013,368.9850000000001
13020,2010-02-18 10:35:00,2010-05-26 11:12:00,2,618.9600000000002,15.870769230769234,371.3760000000001,247.58400000000006,40.0,309.4800000000001,247.58400000000006,185.68800000000007
13021,2009-12-05 12:02:00,2011-12-05 16:37:00,17,4887.239999999998,19.0164980544747,2932.3439999999987,1954.8959999999993,40.0,2443.619999999999,1954.8959999999993,1466.1719999999996
13022,2010-10-06 10:50:00,2010-10-06 10:50:00,1,65.3,13.059999999999999,39.18,26.119999999999997,40.0,32.65,26.12,19.590000000000003
13023,2010-06-29 09:51:00,2011-10-06 16:27:00,3,1449.0300000000002,19.06618421052632,869.4180000000001,579.6120000000001,40.0,724.5150000000001,579.6120000000001,434.7090000000001
13024,2010-05-06 14:25:00,2010-08-26 09:42:00,2,555.8699999999999,17.93129032258064,333.52199999999993,222.34799999999996,40.0,277.93499999999995,222.34799999999996,166.761
13025,2009-12-08 10:02:00,2009-12-08 10:02:00,1,323.39,24.876153846153844,194.034,129.356,40.0,161.695,129.356,97.01700000000001
13026,2009-12-13 11:34:00,2011-12-08 16:58:00,9,1733.08,21.13512195121951,1039.848,693.232,40.0,866.54,693.232,519.9240000000001
13027,2010-01-20 10:41:00,2011-08-18 09:39:00,19,17335.199999999997,201.57209302325577,10401.119999999997,6934.08,40.00000000000001,8667.599999999999,6934.079999999999,5200.5599999999995
13028,2011-10-25 14:09:00,2011-11-17 11:10:00,2,661.32,14.696000000000002,396.79200000000003,264.528,40.0,330.66,264.528,198.39600000000004
13029,2010-07-04 13:46:00,2011-11-09 09:13:00,5,1927.2999999999997,113.37058823529411,1156.3799999999999,770.9199999999998,40.0,963.6499999999999,770.92,578.19
13030,2010-12-06 14:31:00,2011-11-28 14:30:00,2,1227.2199999999998,7.7183647798742125,736.3319999999999,490.8879999999999,40.0,613.6099999999999,490.8879999999999,368.166
13031,2010-06-03 14:57:00,2010-10-28 15:34:00,5,3419.2699999999973,7.860390804597695,2051.561999999998,1367.7079999999992,40.00000000000001,1709.6349999999986,1367.707999999999,1025.7809999999993
13032,2010-09-05 14:01:00,2011-10-18 15:54:00,9,2843.5500000000015,13.412971698113214,1706.1300000000008,1137.4200000000008,40.0,1421.7750000000008,1137.4200000000008,853.0650000000006
13033,2010-10-06 09:37:00,2010-12-17 14:23:00,2,220.54999999999998,16.965384615384615,132.32999999999998,88.22,40.0,110.27499999999999,88.22,66.165
13034,2010-11-03 15:22:00,2011-10-16 12:21:00,3,922.6799999999998,16.775999999999996,553.6079999999998,369.072,40.00000000000001,461.3399999999999,369.07199999999995,276.804
13035,2010-10-04 15:41:00,2011-09-27 08:57:00,3,1364.2,32.48095238095238,818.52,545.6800000000001,40.0,682.1,545.6800000000001,409.26000000000005
13036,2010-01-24 11:35:00,2010-01-24 11:35:00,1,307.1,51.18333333333334,184.26000000000002,122.84,40.0,153.55,122.84000000000002,92.13000000000002
13037,2009-12-03 17:04:00,2011-07-24 15:46:00,12,3914.95,16.87478448275862,2348.97,1565.98,40.0,1957.475,1565.98,1174.4850000000001
13038,2011-02-22 11:43:00,2011-09-20 14:37:00,3,908.46,32.445,545.076,363.384,40.0,454.23,363.384,272.53800000000007
13039,2009-12-17 16:43:00,2010-05-04 16:45:00,4,1010.7299999999999,18.376909090909088,606.4379999999999,404.29200000000003,40.00000000000001,505.36499999999995,404.292,303.219
13040,2011-11-06 13:53:00,2011-12-01 10:38:00,2,676.9900000000001,15.743953488372096,406.1940000000001,270.79600000000005,40.0,338.49500000000006,270.79600000000005,203.09700000000007
13041,2010-04-29 08:43:00,2010-09-15 11:44:00,4,799.13,22.832285714285714,479.47799999999995,319.65200000000004,40.00000000000001,399.565,319.65200000000004,239.73900000000003
13042,2009-12-07 15:42:00,2010-04-20 13:43:00,3,1556.5400000000009,7.821809045226135,933.9240000000004,622.6160000000004,40.00000000000001,778.2700000000004,622.6160000000004,466.96200000000033
13043,2011-03-11 14:52:00,2011-03-11 14:52:00,1,516.4200000000001,39.72461538461539,309.85200000000003,206.56800000000004,40.0,258.21000000000004,206.56800000000004,154.92600000000004
13044,2010-01-08 14:46:00,2011-02-21 15:20:00,11,4853.900000000005,11.584486873508366,2912.340000000003,1941.5600000000022,40.0,2426.9500000000025,1941.5600000000022,1456.1700000000017
13045,2010-08-10 13:02:00,2011-09-01 15:04:00,3,808.9200000000001,17.976000000000003,485.35200000000003,323.56800000000004,40.0,404.46000000000004,323.56800000000004,242.67600000000004
13046,2010-09-09 13:09:00,2011-11-09 08:36:00,3,949.2500000000001,16.950892857142858,569.5500000000001,379.70000000000005,40.0,474.62500000000006,379.70000000000005,284.7750000000001
13047,2009-12-16 11:43:00,2011-11-08 12:06:00,24,8795.160000000005,22.09839195979901,5277.096000000003,3518.064000000002,40.0,4397.580000000003,3518.064000000002,2638.548000000002
13048,2010-01-27 12:55:00,2011-11-25 13:23:00,9,4084.2099999999996,15.239589552238805,2450.526,1633.6839999999997,40.0,2042.1049999999998,1633.684,1225.2630000000001
13049,2010-11-03 15:39:00,2011-10-06 15:31:00,4,1408.2400000000005,54.16307692307694,844.9440000000003,563.2960000000002,40.0,704.1200000000002,563.2960000000002,422.4720000000002
13050,2009-12-15 15:06:00,2011-11-25 09:18:00,35,12344.52999999998,12.234420218037641,7406.717999999988,4937.811999999993,40.0,6172.26499999999,4937.811999999993,3703.358999999995
13051,2010-03-30 11:11:00,2010-05-10 09:14:00,2,155.8,38.95,93.48,62.32000000000001,40.0,77.9,62.32000000000001,46.74000000000001
13052,2010-02-23 12:31:00,2011-05-11 14:12:00,7,3168.530000000001,12.523833992094866,1901.1180000000006,1267.4120000000005,40.0,1584.2650000000006,1267.4120000000005,950.5590000000004
13053,2010-03-28 11:28:00,2010-03-28 11:28:00,1,127.65,7.508823529411765,76.59,51.06,40.0,63.825,51.06,38.29500000000001
13055,2010-10-06 08:17:00,2011-09-22 14:26:00,4,2321.11,15.072142857142858,1392.666,928.4440000000002,40.00000000000001,1160.555,928.4440000000001,696.3330000000002
13056,2010-06-06 14:10:00,2010-06-06 14:10:00,1,209.48000000000002,11.025263157894738,125.688,83.79200000000002,40.0,104.74000000000001,83.79200000000002,62.844000000000015
13057,2010-03-18 12:14:00,2010-06-27 15:44:00,3,722.09,17.611951219512196,433.254,288.836,40.0,361.045,288.836,216.62700000000004
13058,2011-07-11 12:01:00,2011-11-15 12:43:00,3,271.4,33.925,162.83999999999997,108.56,40.0,135.7,108.56,81.42
13059,2010-03-31 12:23:00,2011-04-04 10:40:00,10,2303.1700000000005,11.40183168316832,1381.9020000000003,921.2680000000003,40.0,1151.5850000000003,921.2680000000003,690.9510000000002
13060,2011-03-31 11:37:00,2011-03-31 11:37:00,1,307.53000000000003,20.502000000000002,184.518,123.01200000000003,40.00000000000001,153.76500000000001,123.01200000000001,92.25900000000003
13061,2011-09-28 16:04:00,2011-09-28 16:04:00,1,248.61,24.861,149.166,99.44400000000002,40.0,124.305,99.44400000000002,74.58300000000001
13062,2011-06-01 15:12:00,2011-06-01 15:12:00,1,346.98,31.543636363636367,208.18800000000002,138.792,40.0,173.49,138.792,104.09400000000002
13063,2010-08-16 12:27:00,2010-08-16 12:27:00,1,188.39999999999998,15.699999999999998,113.03999999999998,75.36,40.0,94.19999999999999,75.36,56.52
13064,2010-04-27 10:08:00,2011-11-27 12:31:00,6,1680.740000000001,17.880212765957456,1008.4440000000005,672.2960000000004,40.0,840.3700000000005,672.2960000000004,504.2220000000004
13065,2010-06-10 11:44:00,2010-12-01 16:52:00,5,1260.910000000001,16.590921052631593,756.5460000000006,504.3640000000004,40.0,630.4550000000005,504.36400000000043,378.27300000000037
13066,2011-11-07 17:06:00,2011-11-15 12:57:00,2,470.80000000000007,9.808333333333335,282.48,188.32000000000005,40.0,235.40000000000003,188.32000000000005,141.24000000000004
13067,2010-09-19 13:43:00,2011-09-18 13:38:00,3,508.50999999999993,15.890937499999998,305.10599999999994,203.404,40.0,254.25499999999997,203.404,152.553
13068,2011-01-24 08:20:00,2011-11-29 15:00:00,2,344.0,172.0,206.4,137.6,40.0,172.0,137.6,103.20000000000002
13069,2010-06-14 14:27:00,2011-12-09 08:39:00,38,9683.129999999988,8.676639784946227,5809.877999999992,3873.251999999996,40.00000000000001,4841.564999999994,3873.2519999999954,2904.938999999997
13070,2009-12-07 14:44:00,2011-05-31 13:45:00,4,751.6999999999997,22.77878787878787,451.0199999999998,300.6799999999999,40.0,375.84999999999985,300.6799999999999,225.50999999999993
13071,2010-04-06 13:37:00,2010-04-06 13:37:00,1,129.22,10.768333333333333,77.532,51.688,40.0,64.61,51.688,38.766000000000005
13072,2011-03-18 08:12:00,2011-03-18 08:12:00,1,177.14999999999998,25.307142857142853,106.28999999999998,70.86,40.0,88.57499999999999,70.86,53.145
13073,2010-09-28 09:27:00,2010-10-24 14:06:00,2,418.08,15.484444444444444,250.84799999999998,167.232,40.0,209.04,167.232,125.42400000000002
13074,2009-12-16 11:46:00,2010-07-16 16:53:00,4,1378.74,47.54275862068965,827.244,551.496,40.0,689.37,551.496,413.62200000000007
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,41.80045454545455,551.766,367.84400000000005,40.0,459.805,367.84400000000005,275.88300000000004
